provider_id,full name,email,phone,category,city,address,latitude,longitude,rating,reviews_count,price_per_hour,availability,specialties,experience_years,verified,profile_image,description
BYNHOLMCKL,Aashika Aravind Dharaskar,aashika.dharaskar671@gmail.com,9905908108,Electrician,Sangli,204 Sangli Street,16.845721,74.586705,2,70,363,Busy,Wall Painting,19,Yes,https://randomuser.me/api/portraits/men/85.jpg,Professional electrician service provider in Sangli
HMIZ59NC58,Kairavi Jatinraj Lanjewar,kairavi.lanjewar308@gmail.com,9532503708,Electrician,Sangli,648 Sangli Street,16.845654,74.595998,3,88,811,Busy,AC Gas Refill,11,Yes,https://randomuser.me/api/portraits/men/16.jpg,Professional electrician service provider in Sangli
MZAFZMJD1Z,Radhika Kailashchandra Rastogi,radhika.rastogi562@gmail.com,9977455645,Electrician,Sangli,673 Sangli Street,16.849801,74.565404,3,173,318,Available,Termite Treatment,3,Yes,https://randomuser.me/api/portraits/men/97.jpg,Professional electrician service provider in Sangli
091FSBFPQP,Myra Amey Fadnavis,myra.fadnavis744@gmail.com,9357315581,Electrician,Sangli,337 Sangli Street,16.839706,74.579284,3,124,434,Busy,Termite Treatment,11,No,https://randomuser.me/api/portraits/men/79.jpg,Professional electrician service provider in Sangli
BQEW9F5OLK,Avaniya Hardeep Berad,avaniya.berad475@gmail.com,9081660093,Electrician,Sangli,389 Sangli Street,16.844714,74.56318,3,185,619,Available,Pipe Repair,17,No,https://randomuser.me/api/portraits/men/47.jpg,Professional electrician service provider in Sangli
0NLI0GG0EM,Vanshika Bhushan Churi,vanshika.churi439@gmail.com,9362398456,Electrician,Sangli,459 Sangli Street,16.848157,74.569728,3,124,560,Available,Termite Treatment,2,Yes,https://randomuser.me/api/portraits/men/96.jpg,Professional electrician service provider in Sangli
2BZ0QIYWOV,Aashna Ahil Arora,aashna.arora250@gmail.com,9626855265,Electrician,Sangli,248 Sangli Street,16.862068,74.570501,3,130,898,On Leave,Deep Cleaning,5,Yes,https://randomuser.me/api/portraits/men/82.jpg,Professional electrician service provider in Sangli
TPIKYS5YDI,Parth Avyukt Dubey,parth.dubey650@gmail.com,9317412375,Electrician,Sangli,183 Sangli Street,16.850203,74.587308,3,113,403,Available,Fridge Repair,5,Yes,https://randomuser.me/api/portraits/men/89.jpg,Professional electrician service provider in Sangli
UJQWZUKRRX,Neelima Luke Chaphekar,neelima.chaphekar618@gmail.com,9806972346,Electrician,Sangli,906 Sangli Street,16.846945,74.581361,3,176,628,Busy,Termite Treatment,3,Yes,https://randomuser.me/api/portraits/men/96.jpg,Professional electrician service provider in Sangli
5TDBEXUQ9G,Om Himanshu Ghatge,om.ghatge205@gmail.com,9496752611,Electrician,Sangli,383 Sangli Street,16.864404,74.596189,3,249,467,Busy,Fridge Repair,4,Yes,https://randomuser.me/api/portraits/men/59.jpg,Professional electrician service provider in Sangli
KKRHC6DSQG,Kairan Prerit Gholap,kairan.gholap353@gmail.com,9041708516,Electrician,Sangli,744 Sangli Street,16.840862,74.601215,3,94,508,Busy,Termite Treatment,13,Yes,https://randomuser.me/api/portraits/men/98.jpg,Professional electrician service provider in Sangli
U7ONKHIHFW,Chirag Taarush Gunjal,chirag.gunjal726@gmail.com,9381914443,Electrician,Sangli,898 Sangli Street,16.837973,74.581828,3,99,444,Busy,Wall Painting,13,No,https://randomuser.me/api/portraits/men/55.jpg,Professional electrician service provider in Sangli
IBC3H050OG,Avani Harendra Meena,avani.meena772@gmail.com,9751710935,Electrician,Sangli,159 Sangli Street,16.850048,74.562097,3,197,746,On Leave,Fridge Repair,19,No,https://randomuser.me/api/portraits/men/58.jpg,Professional electrician service provider in Sangli
JYJZET2NFT,Asavari Motilal Chougule,asavari.chougule665@gmail.com,9827955520,Electrician,Sangli,337 Sangli Street,16.834037,74.583444,3,281,508,On Leave,Deep Cleaning,6,No,https://randomuser.me/api/portraits/men/96.jpg,Professional electrician service provider in Sangli
7OYP2TLKBD,Sankalp Ishant Dure,sankalp.dure338@gmail.com,9187919043,Electrician,Sangli,212 Sangli Street,16.871254,74.577601,3,86,854,Available,Furniture Repair,17,Yes,https://randomuser.me/api/portraits/men/82.jpg,Professional electrician service provider in Sangli
9XFICFSN0N,Aavya Dayal Dewan,aavya.dewan310@gmail.com,9400015101,Electrician,Sangli,740 Sangli Street,16.833387,74.576481,3,294,726,On Leave,Furniture Repair,10,No,https://randomuser.me/api/portraits/men/8.jpg,Professional electrician service provider in Sangli
OICLG80WXR,Suman Sajid Gurjar,suman.gurjar810@gmail.com,9080904339,Electrician,Sangli,686 Sangli Street,16.871113,74.581431,4,230,276,Busy,Fridge Repair,17,Yes,https://randomuser.me/api/portraits/men/30.jpg,Professional electrician service provider in Sangli
P8I2S9WGI0,Zeenat Janak Sanyal,zeenat.sanyal360@gmail.com,9794598444,Electrician,Sangli,565 Sangli Street,16.837786,74.583728,4,23,712,Available,Furniture Repair,17,No,https://randomuser.me/api/portraits/men/3.jpg,Professional electrician service provider in Sangli
B2ERTFKRH2,Aryan Gokul Fatak,aryan.fatak568@gmail.com,9391963335,Electrician,Sangli,394 Sangli Street,16.868949,74.574754,4,283,824,On Leave,Wall Painting,15,No,https://randomuser.me/api/portraits/men/9.jpg,Professional electrician service provider in Sangli
U2HLU5NCC1,Nisha Anil Kumbhakar,nisha.kumbhakar551@gmail.com,9196701705,Electrician,Sangli,358 Sangli Street,16.83329,74.59647,4,121,671,Busy,AC Gas Refill,8,Yes,https://randomuser.me/api/portraits/men/83.jpg,Professional electrician service provider in Sangli
PPVB2Q3GKO,Kairan Mathew Date,kairan.date160@gmail.com,9547372740,Electrician,Sangli,528 Sangli Street,16.862976,74.588369,4,201,670,On Leave,Electrical Wiring,3,No,https://randomuser.me/api/portraits/men/1.jpg,Professional electrician service provider in Sangli
LMP945FGO8,Rakesh Rishikesh Gotmare,rakesh.gotmare226@gmail.com,9884171102,Electrician,Sangli,631 Sangli Street,16.851837,74.566491,4,158,555,On Leave,AC Gas Refill,2,Yes,https://randomuser.me/api/portraits/men/77.jpg,Professional electrician service provider in Sangli
UY1JPZNX5Y,Shreya Anilkumar Lad,shreya.lad498@gmail.com,9960543635,Electrician,Sangli,255 Sangli Street,16.871695,74.579046,4,121,532,Available,Termite Treatment,12,Yes,https://randomuser.me/api/portraits/men/32.jpg,Professional electrician service provider in Sangli
HSYF1BTL3R,Krishna Bhaskaracharya Ghadge,krishna.ghadge496@gmail.com,9713383976,Electrician,Sangli,338 Sangli Street,16.858563,74.563105,4,15,475,Available,Electrical Wiring,18,No,https://randomuser.me/api/portraits/men/2.jpg,Professional electrician service provider in Sangli
FW7LQNLSRH,Saurabh Kaur Bhattacharya,saurabh.bhattacharya119@gmail.com,9188336193,Electrician,Sangli,693 Sangli Street,16.865427,74.573634,4,112,531,On Leave,Furniture Repair,2,No,https://randomuser.me/api/portraits/men/95.jpg,Professional electrician service provider in Sangli
S7C2J39KUZ,Arhant Josephappan Bhowmick,arhant.bhowmick652@gmail.com,9923868861,Electrician,Sangli,234 Sangli Street,16.853461,74.584354,4,174,328,On Leave,Electrical Wiring,1,No,https://randomuser.me/api/portraits/men/24.jpg,Professional electrician service provider in Sangli
U2O89ITNRN,Sitara Habibullah Sinha,sitara.sinha126@gmail.com,9168174324,Electrician,Sangli,274 Sangli Street,16.835561,74.573767,4,183,699,On Leave,Electrical Wiring,8,Yes,https://randomuser.me/api/portraits/men/25.jpg,Professional electrician service provider in Sangli
PSJ5TBAKO3,Anika Charandas Lanjewar,anika.lanjewar397@gmail.com,9834976138,Electrician,Sangli,171 Sangli Street,16.835912,74.566332,4,19,877,Busy,Furniture Repair,16,No,https://randomuser.me/api/portraits/men/28.jpg,Professional electrician service provider in Sangli
9QR2NJ8MU7,Ankushi Ramesh Dutta,ankushi.dutta296@gmail.com,9750651236,Electrician,Sangli,715 Sangli Street,16.871881,74.584291,4,278,678,On Leave,Deep Cleaning,13,No,https://randomuser.me/api/portraits/men/35.jpg,Professional electrician service provider in Sangli
TRP7HOE0IC,Zeenat Anirudh Dandavate,zeenat.dandavate254@gmail.com,9229597971,Electrician,Sangli,160 Sangli Street,16.849111,74.566011,4,260,254,On Leave,AC Gas Refill,6,Yes,https://randomuser.me/api/portraits/men/70.jpg,Professional electrician service provider in Sangli
0FC1KM8WCJ,Anshika Junaid Harkare,anshika.harkare514@gmail.com,9769961635,Electrician,Sangli,498 Sangli Street,16.870622,74.567011,4,157,849,Available,Furniture Repair,14,Yes,https://randomuser.me/api/portraits/men/93.jpg,Professional electrician service provider in Sangli
LV9I0NJRKR,Hirak Amanjit Mishra,hirak.mishra242@gmail.com,9985832989,Electrician,Sangli,203 Sangli Street,16.836297,74.564939,5,173,321,Available,Electrical Wiring,15,No,https://randomuser.me/api/portraits/men/37.jpg,Professional electrician service provider in Sangli
D9Y4LB30JE,Nishant Govardhan Atre,nishant.atre170@gmail.com,9840184597,Electrician,Sangli,687 Sangli Street,16.853326,74.597627,5,282,851,Available,Electrical Wiring,17,Yes,https://randomuser.me/api/portraits/men/34.jpg,Professional electrician service provider in Sangli
BSP0NC9QNS,Anika Ronit Balakrishnan,anika.balakrishnan720@gmail.com,9840863915,Electrician,Sangli,118 Sangli Street,16.838715,74.593903,5,90,560,Available,Fridge Repair,5,No,https://randomuser.me/api/portraits/men/52.jpg,Professional electrician service provider in Sangli
LEU7JCA2R4,Madhavi Digvijay Chitnis,madhavi.chitnis583@gmail.com,9080003099,Electrician,Sangli,97 Sangli Street,16.836637,74.567283,5,166,234,Available,AC Gas Refill,13,Yes,https://randomuser.me/api/portraits/men/33.jpg,Professional electrician service provider in Sangli
HCS9I5XAVI,Archana Gaurish Agnihotri,archana.agnihotri995@gmail.com,9054479236,Electrician,Sangli,910 Sangli Street,16.832464,74.59777,5,161,827,Available,Pipe Repair,8,Yes,https://randomuser.me/api/portraits/men/40.jpg,Professional electrician service provider in Sangli
030DEKL5CG,Ahalya Wahidullah Gawli,ahalya.gawli757@gmail.com,9426806519,Electrician,Sangli,813 Sangli Street,16.848902,74.567148,5,146,670,Available,Fridge Repair,5,Yes,https://randomuser.me/api/portraits/men/75.jpg,Professional electrician service provider in Sangli
2GOFHE2EZS,Neeraj Gajraj Ekbote,neeraj.ekbote108@gmail.com,9755883013,Electrician,Sangli,873 Sangli Street,16.854793,74.583898,5,17,573,On Leave,Furniture Repair,7,Yes,https://randomuser.me/api/portraits/men/84.jpg,Professional electrician service provider in Sangli
GSQFX6QIDJ,Ivaan Abdulraheem Chauhan,ivaan.chauhan810@gmail.com,9715999168,Electrician,Sangli,675 Sangli Street,16.861301,74.579536,5,236,447,Busy,Furniture Repair,14,Yes,https://randomuser.me/api/portraits/men/44.jpg,Professional electrician service provider in Sangli
CALJ72ARO1,Akshay Vallabh Lanjewar,akshay.lanjewar813@gmail.com,9536195314,Electrician,Sangli,667 Sangli Street,16.844655,74.591399,5,123,292,Available,Termite Treatment,10,No,https://randomuser.me/api/portraits/men/93.jpg,Professional electrician service provider in Sangli
WT3NJZNLCN,Pragya Albert Maheshwari,pragya.maheshwari919@gmail.com,9974418658,Electrician,Sangli,642 Sangli Street,16.837176,74.599415,5,118,747,Busy,Fridge Repair,19,No,https://randomuser.me/api/portraits/men/64.jpg,Professional electrician service provider in Sangli
7I5TYDP7LR,Chakresh Periyasamy Lal,chakresh.lal655@gmail.com,9713083704,Electrician,Sangli,993 Sangli Street,16.855882,74.584368,5,125,528,Busy,AC Gas Refill,1,Yes,https://randomuser.me/api/portraits/men/92.jpg,Professional electrician service provider in Sangli
F9ZFRGFIFI,Sharvil Jaishankar Chandel,sharvil.chandel175@gmail.com,9810467632,Electrician,Sangli,911 Sangli Street,16.871479,74.583406,5,299,531,Available,Electrical Wiring,16,No,https://randomuser.me/api/portraits/men/58.jpg,Professional electrician service provider in Sangli
NEVOHSD4FP,Seema Kanhai Kumthekar,seema.kumthekar455@gmail.com,9141833917,Electrician,Sangli,167 Sangli Street,16.858359,74.57555,5,286,487,On Leave,Pipe Repair,19,No,https://randomuser.me/api/portraits/men/7.jpg,Professional electrician service provider in Sangli
QKCDU0YZFO,Anay Padmanath Kadam,anay.kadam452@gmail.com,9404460473,Electrician,Sangli,104 Sangli Street,16.863891,74.588214,5,190,304,Busy,Furniture Repair,10,No,https://randomuser.me/api/portraits/men/99.jpg,Professional electrician service provider in Sangli
G9ZQ470FBM,Pooja Ignace Suryavanshi,pooja.suryavanshi417@gmail.com,9287078480,Electrician,Sangli,856 Sangli Street,16.833046,74.595581,5,33,308,On Leave,Pipe Repair,17,No,https://randomuser.me/api/portraits/men/47.jpg,Professional electrician service provider in Sangli
D5VV7LIO99,Devvrat Sourabh Kashyap,devvrat.kashyap846@gmail.com,9886598877,Carpenter,Sangli,561 Sangli Street,16.847802,74.590385,2,285,239,Busy,Furniture Repair,7,No,https://randomuser.me/api/portraits/men/71.jpg,Professional carpenter service provider in Sangli
MAA9Y3BASX,Aatish Abdulrazzaq Khanna,aatish.khanna238@gmail.com,9504871923,Carpenter,Sangli,10 Sangli Street,16.832615,74.573518,2,54,361,Available,Fridge Repair,14,Yes,https://randomuser.me/api/portraits/men/24.jpg,Professional carpenter service provider in Sangli
LBXZNVY9QS,Riya Devvrat Budhkar,riya.budhkar718@gmail.com,9947974806,Carpenter,Sangli,281 Sangli Street,16.863446,74.567238,2,267,683,On Leave,Deep Cleaning,13,Yes,https://randomuser.me/api/portraits/men/80.jpg,Professional carpenter service provider in Sangli
IVO5NX18KW,Garima Naveenkumar Dabre,garima.dabre920@gmail.com,9210705287,Carpenter,Sangli,318 Sangli Street,16.847059,74.569265,2,221,526,Available,Wall Painting,17,Yes,https://randomuser.me/api/portraits/men/66.jpg,Professional carpenter service provider in Sangli
PJAUAQVOH9,Suhana Karansh Dixit,suhana.dixit284@gmail.com,9773764444,Carpenter,Sangli,41 Sangli Street,16.834966,74.58705,2,20,666,Busy,Furniture Repair,18,Yes,https://randomuser.me/api/portraits/men/70.jpg,Professional carpenter service provider in Sangli
C7M0CFB1N4,Mythili Srinivas Dikshit,mythili.dikshit212@gmail.com,9032401190,Carpenter,Sangli,973 Sangli Street,16.840399,74.577893,2,291,630,On Leave,Wall Painting,18,No,https://randomuser.me/api/portraits/men/56.jpg,Professional carpenter service provider in Sangli
HJXLVVKX1T,Ritika Dheeraj Nikam,ritika.nikam318@gmail.com,9809170694,Carpenter,Sangli,572 Sangli Street,16.866125,74.565201,2,280,852,Busy,Termite Treatment,16,No,https://randomuser.me/api/portraits/men/14.jpg,Professional carpenter service provider in Sangli
V8MVFUN6UA,Raghav Rameshkumar Chandratre,raghav.chandratre322@gmail.com,9272961602,Carpenter,Sangli,938 Sangli Street,16.834816,74.58973,2,58,555,Available,Pipe Repair,6,No,https://randomuser.me/api/portraits/men/92.jpg,Professional carpenter service provider in Sangli
F3LJHPDOUH,Asavari Vibhansh Dhankhar,asavari.dhankhar365@gmail.com,9447476434,Carpenter,Sangli,764 Sangli Street,16.847978,74.58435,2,290,873,On Leave,AC Gas Refill,5,No,https://randomuser.me/api/portraits/men/43.jpg,Professional carpenter service provider in Sangli
LLS3P5Z211,Sharmila Adam Karmakar,sharmila.karmakar365@gmail.com,9654302452,Carpenter,Sangli,824 Sangli Street,16.838164,74.580875,2,77,767,Available,Pipe Repair,4,No,https://randomuser.me/api/portraits/men/3.jpg,Professional carpenter service provider in Sangli
HCDS7WO7NA,Rudrani Upendranath Dabre,rudrani.dabre741@gmail.com,9042539241,Carpenter,Sangli,644 Sangli Street,16.866347,74.585959,2,45,320,On Leave,Deep Cleaning,5,Yes,https://randomuser.me/api/portraits/men/97.jpg,Professional carpenter service provider in Sangli
RHCR5WY62Q,Nandini Abdulrahman Hegde,nandini.hegde714@gmail.com,9121317647,Carpenter,Sangli,751 Sangli Street,16.870338,74.572035,2,236,553,On Leave,Fridge Repair,9,No,https://randomuser.me/api/portraits/men/85.jpg,Professional carpenter service provider in Sangli
GJ742JK2Y5,Venkatesh Ujjay Gorantla,venkatesh.gorantla271@gmail.com,9657244743,Carpenter,Sangli,485 Sangli Street,16.856203,74.587273,2,66,427,Available,Fridge Repair,12,Yes,https://randomuser.me/api/portraits/men/25.jpg,Professional carpenter service provider in Sangli
87EIX0UFIE,Tulika Emmanuelraj Brahme,tulika.brahme999@gmail.com,9128396215,Carpenter,Sangli,732 Sangli Street,16.853716,74.567484,2,72,843,Busy,Electrical Wiring,19,Yes,https://randomuser.me/api/portraits/men/17.jpg,Professional carpenter service provider in Sangli
VVUI4VM35K,Esha Vraj Raj,esha.raj910@gmail.com,9916724356,Carpenter,Sangli,914 Sangli Street,16.83615,74.590322,2,176,358,On Leave,Wall Painting,11,Yes,https://randomuser.me/api/portraits/men/19.jpg,Professional carpenter service provider in Sangli
DU41HPFDE2,Amritaa Josephselvan Ankola,amritaa.ankola215@gmail.com,9494542402,Carpenter,Sangli,511 Sangli Street,16.842518,74.569727,3,83,590,On Leave,Furniture Repair,13,No,https://randomuser.me/api/portraits/men/92.jpg,Professional carpenter service provider in Sangli
YU0OOOZFLY,Mitali Neelesh Chandorkar,mitali.chandorkar581@gmail.com,9998971786,Carpenter,Sangli,362 Sangli Street,16.866518,74.585046,3,215,321,Busy,Pipe Repair,7,No,https://randomuser.me/api/portraits/men/17.jpg,Professional carpenter service provider in Sangli
BFVFS0D02V,Sarthak Sankalp Karmakar,sarthak.karmakar872@gmail.com,9464146756,Carpenter,Sangli,759 Sangli Street,16.844513,74.584652,3,271,458,Busy,AC Gas Refill,19,No,https://randomuser.me/api/portraits/men/10.jpg,Professional carpenter service provider in Sangli
PJG04QWNVI,Amritaa Dinesh Kulkarni,amritaa.kulkarni603@gmail.com,9478150943,Carpenter,Sangli,129 Sangli Street,16.855794,74.597597,3,133,806,Available,Deep Cleaning,4,No,https://randomuser.me/api/portraits/men/95.jpg,Professional carpenter service provider in Sangli
9FO0CBFYNP,Myra Sattvik Dwivedi,myra.dwivedi411@gmail.com,9680361065,Carpenter,Sangli,351 Sangli Street,16.870611,74.570605,3,255,210,Available,Termite Treatment,2,No,https://randomuser.me/api/portraits/men/37.jpg,Professional carpenter service provider in Sangli
R971C7YVSF,Reetika Vijaykumar Lanjewar,reetika.lanjewar776@gmail.com,9268093007,Carpenter,Sangli,170 Sangli Street,16.848802,74.56984,3,146,552,Busy,Termite Treatment,10,No,https://randomuser.me/api/portraits/men/47.jpg,Professional carpenter service provider in Sangli
AYLUB1WRV0,Agastya Mahavir Murthy,agastya.murthy817@gmail.com,9688668239,Carpenter,Sangli,10 Sangli Street,16.853877,74.567069,3,36,202,Available,Electrical Wiring,18,Yes,https://randomuser.me/api/portraits/men/62.jpg,Professional carpenter service provider in Sangli
JKTADAX9IO,Vritika Sushilchandra Hegde,vritika.hegde259@gmail.com,9849140290,Carpenter,Sangli,213 Sangli Street,16.836058,74.591502,3,33,484,Available,Pipe Repair,17,Yes,https://randomuser.me/api/portraits/men/83.jpg,Professional carpenter service provider in Sangli
I4TF5007HO,Mahit Tariq Handique,mahit.handique674@gmail.com,9666302558,Carpenter,Sangli,531 Sangli Street,16.834841,74.58413,3,210,611,On Leave,Wall Painting,19,No,https://randomuser.me/api/portraits/men/96.jpg,Professional carpenter service provider in Sangli
P2T36O7DND,Gajanan Cyril Padhi,gajanan.padhi377@gmail.com,9949308569,Carpenter,Sangli,638 Sangli Street,16.856393,74.594724,3,156,277,Busy,Termite Treatment,11,Yes,https://randomuser.me/api/portraits/men/90.jpg,Professional carpenter service provider in Sangli
CRP7GWLRU6,Sangeeta Karthikeyan Lanjewar,sangeeta.lanjewar563@gmail.com,9306295903,Carpenter,Sangli,315 Sangli Street,16.860903,74.596047,3,285,768,On Leave,Furniture Repair,3,No,https://randomuser.me/api/portraits/men/99.jpg,Professional carpenter service provider in Sangli
JFQ6T8DVNI,Akira Cyril Goswami,akira.goswami650@gmail.com,9395385136,Carpenter,Sangli,325 Sangli Street,16.865324,74.571493,3,115,798,On Leave,Electrical Wiring,5,Yes,https://randomuser.me/api/portraits/men/7.jpg,Professional carpenter service provider in Sangli
F7K61ZH66E,Eklavya Francisraj Bhalla,eklavya.bhalla952@gmail.com,9485329669,Carpenter,Sangli,427 Sangli Street,16.855541,74.565425,3,300,388,On Leave,Termite Treatment,15,No,https://randomuser.me/api/portraits/men/91.jpg,Professional carpenter service provider in Sangli
YJPUSF8W6T,Tanmoy Shivprasad Shah,tanmoy.shah957@gmail.com,9038665437,Carpenter,Sangli,947 Sangli Street,16.859571,74.59691,3,198,439,Busy,Deep Cleaning,18,Yes,https://randomuser.me/api/portraits/men/3.jpg,Professional carpenter service provider in Sangli
3TK1BJ1F8B,Niraj Ibrahim Kadam,niraj.kadam911@gmail.com,9516547421,Carpenter,Sangli,854 Sangli Street,16.83375,74.571936,3,189,541,Available,Wall Painting,18,Yes,https://randomuser.me/api/portraits/men/77.jpg,Professional carpenter service provider in Sangli
JAVKOXW79M,Upendra Paramjeet Divekar,upendra.divekar175@gmail.com,9708437982,Carpenter,Sangli,929 Sangli Street,16.852594,74.571673,4,96,469,On Leave,Electrical Wiring,9,No,https://randomuser.me/api/portraits/men/98.jpg,Professional carpenter service provider in Sangli
O7S8TB49XH,Sarika Nabhit Ahluwalia,sarika.ahluwalia154@gmail.com,9181506551,Carpenter,Sangli,222 Sangli Street,16.843953,74.57953,4,191,302,On Leave,Pipe Repair,14,No,https://randomuser.me/api/portraits/men/79.jpg,Professional carpenter service provider in Sangli
XV5CUTVPO5,Vihang Lokesh Murthy,vihang.murthy213@gmail.com,9543128566,Carpenter,Sangli,931 Sangli Street,16.850233,74.596505,4,269,474,Busy,Furniture Repair,11,Yes,https://randomuser.me/api/portraits/men/88.jpg,Professional carpenter service provider in Sangli
ROHRFD652G,Arundhati Shashikumar Mani,arundhati.mani604@gmail.com,9225532327,Carpenter,Sangli,781 Sangli Street,16.841135,74.583339,4,100,427,Busy,Wall Painting,9,No,https://randomuser.me/api/portraits/men/80.jpg,Professional carpenter service provider in Sangli
IPP9U42J29,Eshan Mahit Lanjewar,eshan.lanjewar551@gmail.com,9095674006,Carpenter,Sangli,204 Sangli Street,16.871405,74.574814,4,296,889,On Leave,Termite Treatment,1,No,https://randomuser.me/api/portraits/men/98.jpg,Professional carpenter service provider in Sangli
ARNIGYQ491,Eshika Raj Dhamdhere,eshika.dhamdhere742@gmail.com,9314028546,Carpenter,Sangli,502 Sangli Street,16.859611,74.578894,4,248,241,On Leave,Termite Treatment,13,Yes,https://randomuser.me/api/portraits/men/41.jpg,Professional carpenter service provider in Sangli
KOB5JTY6QT,Eshani Pankaj Bedi,eshani.bedi828@gmail.com,9233523253,Carpenter,Sangli,52 Sangli Street,16.867784,74.575692,4,88,451,Available,AC Gas Refill,17,Yes,https://randomuser.me/api/portraits/men/68.jpg,Professional carpenter service provider in Sangli
YCS3EFHFCP,Prithvik Shafi Haldar,prithvik.haldar327@gmail.com,9950395713,Carpenter,Sangli,420 Sangli Street,16.852697,74.563507,4,162,617,Busy,Pipe Repair,2,Yes,https://randomuser.me/api/portraits/men/59.jpg,Professional carpenter service provider in Sangli
KABMWLPZU0,Medha Xavier Burman,medha.burman519@gmail.com,9615968365,Carpenter,Sangli,798 Sangli Street,16.8325,74.589009,4,277,824,Busy,Termite Treatment,7,No,https://randomuser.me/api/portraits/men/14.jpg,Professional carpenter service provider in Sangli
ISGYI7LQOE,Amitabh Parameshwar Chitalkar,amitabh.chitalkar667@gmail.com,9797533908,Carpenter,Sangli,238 Sangli Street,16.858539,74.565163,4,183,873,On Leave,Fridge Repair,3,No,https://randomuser.me/api/portraits/men/77.jpg,Professional carpenter service provider in Sangli
ZCKAZ1L1RX,Sameer Khemchand Kute,sameer.kute109@gmail.com,9007669276,Carpenter,Sangli,84 Sangli Street,16.866894,74.591683,4,158,806,On Leave,Deep Cleaning,8,Yes,https://randomuser.me/api/portraits/men/53.jpg,Professional carpenter service provider in Sangli
9215MSPRYE,Mrinal Ishaq Datta,mrinal.datta460@gmail.com,9725196499,Carpenter,Sangli,251 Sangli Street,16.84329,74.572041,4,171,670,On Leave,Wall Painting,6,No,https://randomuser.me/api/portraits/men/67.jpg,Professional carpenter service provider in Sangli
OWSXYQ2SW7,Ainesha Ramjiwan Nene,ainesha.nene362@gmail.com,9688237948,Carpenter,Sangli,657 Sangli Street,16.834884,74.573659,4,208,751,Busy,Wall Painting,15,Yes,https://randomuser.me/api/portraits/men/88.jpg,Professional carpenter service provider in Sangli
4UU9XWRU8N,Daivya Shaarvik Chandran,daivya.chandran174@gmail.com,9508631485,Carpenter,Sangli,371 Sangli Street,16.854522,74.565673,4,53,896,Available,Deep Cleaning,7,Yes,https://randomuser.me/api/portraits/men/82.jpg,Professional carpenter service provider in Sangli
1F37K7CYWF,Angad Abhijat Pillai,angad.pillai267@gmail.com,9199968280,Carpenter,Sangli,247 Sangli Street,16.835942,74.590272,4,152,487,Busy,Furniture Repair,13,No,https://randomuser.me/api/portraits/men/97.jpg,Professional carpenter service provider in Sangli
8XNVEB4812,Piyush Maniram Nadar,piyush.nadar115@gmail.com,9191947513,Carpenter,Sangli,105 Sangli Street,16.867287,74.584204,5,164,666,Available,Furniture Repair,3,Yes,https://randomuser.me/api/portraits/men/3.jpg,Professional carpenter service provider in Sangli
FUVC43ZRRR,Varun Manikandan Bisht,varun.bisht124@gmail.com,9428934729,Carpenter,Sangli,865 Sangli Street,16.864706,74.588447,5,96,579,Available,Furniture Repair,6,Yes,https://randomuser.me/api/portraits/men/47.jpg,Professional carpenter service provider in Sangli
5GOQ1YXO65,Aaryan Hemant Lanjewar,aaryan.lanjewar857@gmail.com,9516203934,Carpenter,Sangli,905 Sangli Street,16.861474,74.588592,5,296,645,Busy,Termite Treatment,16,Yes,https://randomuser.me/api/portraits/men/40.jpg,Professional carpenter service provider in Sangli
KUQ1M878HL,Monika Hussain Bhalla,monika.bhalla932@gmail.com,9072104291,Carpenter,Sangli,686 Sangli Street,16.836585,74.583654,5,77,680,Available,Fridge Repair,20,Yes,https://randomuser.me/api/portraits/men/59.jpg,Professional carpenter service provider in Sangli
VT1KJ47UO8,Zeenat Ishwarprasad Daga,zeenat.daga894@gmail.com,9327825295,Carpenter,Sangli,208 Sangli Street,16.839643,74.585273,5,196,441,On Leave,Termite Treatment,5,Yes,https://randomuser.me/api/portraits/men/70.jpg,Professional carpenter service provider in Sangli
A5X9X0Q8OK,Haritansh Ashutosh Garg,haritansh.garg490@gmail.com,9604513447,Carpenter,Sangli,880 Sangli Street,16.837187,74.600897,5,258,390,Available,Deep Cleaning,8,No,https://randomuser.me/api/portraits/men/32.jpg,Professional carpenter service provider in Sangli
HKCTXDLFXL,Samridhi Mahesh Bapat,samridhi.bapat728@gmail.com,9072614554,Carpenter,Sangli,687 Sangli Street,16.843648,74.578103,5,12,702,Available,Fridge Repair,3,No,https://randomuser.me/api/portraits/men/7.jpg,Professional carpenter service provider in Sangli
6VJIDQO3HR,Ekansh Shivnarayan Tandon,ekansh.tandon235@gmail.com,9745857291,Carpenter,Sangli,205 Sangli Street,16.833892,74.596287,5,24,307,On Leave,Furniture Repair,5,No,https://randomuser.me/api/portraits/men/81.jpg,Professional carpenter service provider in Sangli
03BFOCT57Y,Pranita Maniram Dhar,pranita.dhar880@gmail.com,9128554854,Carpenter,Sangli,69 Sangli Street,16.83576,74.570166,5,284,556,On Leave,Deep Cleaning,19,No,https://randomuser.me/api/portraits/men/33.jpg,Professional carpenter service provider in Sangli
JUF11OVLEJ,Saniya Mayank Asnani,saniya.asnani957@gmail.com,9074398296,Carpenter,Sangli,878 Sangli Street,16.857344,74.592049,5,53,779,On Leave,Wall Painting,12,No,https://randomuser.me/api/portraits/men/52.jpg,Professional carpenter service provider in Sangli
